date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all,age_group_type
202128,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202128,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,0 - 9,fully_vaccinated,0,0,99,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,0 - 9,partially_vaccinated,0,0,51,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,0 - 9,not_vaccinated,0,94,887538,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,0 - 9,unknown,0,27,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,10 - 19,fully_vaccinated,0,0,96732,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,10 - 19,partially_vaccinated,0,0,60463,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,10 - 19,not_vaccinated,0,28,705676,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,10 - 19,unknown,0,23,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,20 - 29,fully_vaccinated,0,2,416850,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,20 - 29,partially_vaccinated,0,1,76536,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,20 - 29,not_vaccinated,1,95,538829,0.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,20 - 29,unknown,2,91,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,30 - 39,fully_vaccinated,1,5,562468,0.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,30 - 39,partially_vaccinated,0,3,79474,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,30 - 39,not_vaccinated,9,237,618025,1.46,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,30 - 39,unknown,3,185,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,40 - 49,fully_vaccinated,0,6,658076,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,40 - 49,partially_vaccinated,0,6,68941,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,40 - 49,not_vaccinated,8,378,483950,1.65,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,40 - 49,unknown,2,358,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,50 - 59,fully_vaccinated,2,18,814696,0.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,50 - 59,partially_vaccinated,0,22,61782,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,50 - 59,not_vaccinated,16,683,429968,3.72,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,50 - 59,unknown,4,630,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,60 - 69,fully_vaccinated,0,23,709766,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,60 - 69,partially_vaccinated,0,32,34667,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,60 - 69,not_vaccinated,7,654,251768,2.78,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,60 - 69,unknown,0,737,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,70 - 79,fully_vaccinated,7,57,615394,1.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,70 - 79,partially_vaccinated,0,52,15718,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,70 - 79,not_vaccinated,7,481,116783,5.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,70 - 79,unknown,4,802,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,80+,fully_vaccinated,6,105,401968,1.49,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,80+,partially_vaccinated,0,49,9977,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,80+,not_vaccinated,8,505,61651,12.98,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,80+,unknown,6,860,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,0 - 9,fully_vaccinated,0,0,101,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,0 - 9,partially_vaccinated,0,0,49,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,0 - 9,not_vaccinated,3,97,887538,0.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,0 - 9,unknown,0,27,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,10 - 19,fully_vaccinated,0,0,113339,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,10 - 19,partially_vaccinated,0,0,54017,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,10 - 19,not_vaccinated,2,30,695515,0.29,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,10 - 19,unknown,1,24,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,20 - 29,fully_vaccinated,0,2,442906,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,20 - 29,partially_vaccinated,0,1,62248,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,20 - 29,not_vaccinated,6,101,527061,1.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,20 - 29,unknown,2,93,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,30 - 39,fully_vaccinated,1,6,589729,0.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,30 - 39,partially_vaccinated,0,3,65430,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,30 - 39,not_vaccinated,8,245,604808,1.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,30 - 39,unknown,5,190,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,40 - 49,fully_vaccinated,2,8,680776,0.29,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,40 - 49,partially_vaccinated,0,6,57051,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,40 - 49,not_vaccinated,15,393,473140,3.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,40 - 49,unknown,4,362,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,50 - 59,fully_vaccinated,0,18,833088,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,50 - 59,partially_vaccinated,0,22,53984,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,50 - 59,not_vaccinated,13,696,419374,3.1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,50 - 59,unknown,6,636,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,60 - 69,fully_vaccinated,3,26,719084,0.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,60 - 69,partially_vaccinated,0,32,31337,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,60 - 69,not_vaccinated,21,675,245780,8.54,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,60 - 69,unknown,2,739,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,70 - 79,fully_vaccinated,3,60,618698,0.48,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,70 - 79,partially_vaccinated,0,52,14798,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,70 - 79,not_vaccinated,6,487,114399,5.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,70 - 79,unknown,2,804,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,80+,fully_vaccinated,6,111,403287,1.49,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,80+,partially_vaccinated,0,49,9694,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,80+,not_vaccinated,12,517,60615,19.8,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,80+,unknown,3,863,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,0 - 9,fully_vaccinated,0,0,102,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,0 - 9,partially_vaccinated,0,0,53,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,0 - 9,not_vaccinated,10,107,887533,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,0 - 9,unknown,1,28,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,10 - 19,fully_vaccinated,1,1,128093,0.78,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,10 - 19,partially_vaccinated,0,0,49228,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,10 - 19,not_vaccinated,2,32,685550,0.29,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,10 - 19,unknown,1,25,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,20 - 29,fully_vaccinated,0,2,458929,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,20 - 29,partially_vaccinated,0,1,55547,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,20 - 29,not_vaccinated,11,112,517739,2.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,20 - 29,unknown,2,95,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,30 - 39,fully_vaccinated,0,6,606633,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,30 - 39,partially_vaccinated,2,5,59185,3.38,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,30 - 39,not_vaccinated,18,263,594149,3.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,30 - 39,unknown,5,195,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,40 - 49,fully_vaccinated,0,8,695549,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,40 - 49,partially_vaccinated,0,6,51259,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,40 - 49,not_vaccinated,20,413,464159,4.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,40 - 49,unknown,4,366,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,50 - 59,fully_vaccinated,0,18,846075,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,50 - 59,partially_vaccinated,0,22,49198,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,50 - 59,not_vaccinated,29,725,411173,7.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,50 - 59,unknown,3,639,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,60 - 69,fully_vaccinated,1,27,726041,0.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,60 - 69,partially_vaccinated,0,32,28837,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,60 - 69,not_vaccinated,26,701,241323,10.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,60 - 69,unknown,1,740,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,70 - 79,fully_vaccinated,5,65,621376,0.8,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,70 - 79,partially_vaccinated,0,52,13810,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,70 - 79,not_vaccinated,12,499,112709,10.65,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,70 - 79,unknown,6,810,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,80+,fully_vaccinated,9,120,404427,2.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,80+,partially_vaccinated,0,49,9292,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,80+,not_vaccinated,6,523,59877,10.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,80+,unknown,9,872,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,0 - 9,fully_vaccinated,0,0,105,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,0 - 9,partially_vaccinated,0,0,53,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,0 - 9,not_vaccinated,10,117,887530,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,0 - 9,unknown,0,28,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,10 - 19,fully_vaccinated,0,1,142320,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,10 - 19,partially_vaccinated,1,1,47486,2.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,10 - 19,not_vaccinated,3,35,673065,0.45,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,10 - 19,unknown,1,26,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,20 - 29,fully_vaccinated,2,4,474850,0.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,20 - 29,partially_vaccinated,0,1,50301,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,20 - 29,not_vaccinated,26,138,507064,5.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,20 - 29,unknown,3,98,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,30 - 39,fully_vaccinated,3,9,621174,0.48,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,30 - 39,partially_vaccinated,0,5,56799,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,30 - 39,not_vaccinated,44,307,581994,7.56,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,30 - 39,unknown,8,203,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,40 - 49,fully_vaccinated,2,10,708250,0.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,40 - 49,partially_vaccinated,1,7,49191,2.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,40 - 49,not_vaccinated,51,464,453526,11.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,40 - 49,unknown,8,374,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,50 - 59,fully_vaccinated,3,21,858377,0.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,50 - 59,partially_vaccinated,2,24,46329,4.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,50 - 59,not_vaccinated,79,804,401740,19.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,50 - 59,unknown,8,647,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,60 - 69,fully_vaccinated,7,34,732509,0.96,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,60 - 69,partially_vaccinated,1,33,26987,3.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,60 - 69,not_vaccinated,49,750,236705,20.7,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,60 - 69,unknown,3,743,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,70 - 79,fully_vaccinated,5,70,623970,0.8,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,70 - 79,partially_vaccinated,1,53,13139,7.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,70 - 79,not_vaccinated,17,516,110786,15.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,70 - 79,unknown,5,815,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,80+,fully_vaccinated,16,136,405523,3.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,80+,partially_vaccinated,3,52,9049,33.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,80+,not_vaccinated,22,545,59024,37.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,80+,unknown,4,876,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,0 - 9,fully_vaccinated,0,0,106,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,0 - 9,partially_vaccinated,0,0,56,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,0 - 9,not_vaccinated,11,128,887526,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,0 - 9,unknown,1,29,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,10 - 19,fully_vaccinated,0,1,155232,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,10 - 19,partially_vaccinated,0,1,49705,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,10 - 19,not_vaccinated,7,42,657934,1.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
