date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202224,BE,med_prof,66,indication,1043132,135693,NA,0.06,6,6.800000000000001,0.01,13.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202225,BE,med_prof,66,indication,1043132,135759,NA,0.046,4.6,6.800000000000001,0.01,13.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202226,BE,med_prof,65,indication,1043132,135824,NA,0.049,4.9,6.800000000000001,0.01,13.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202227,BE,med_prof,80,indication,1043132,135904,NA,0.043,4.3,6.800000000000001,0.01,13.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202228,BE,med_prof,88,indication,1043132,135992,NA,0.03,3,6.800000000000001,0.01,13.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202229,BE,med_prof,78,indication,1043132,136070,NA,0.019,1.9,6.800000000000001,0.01,13.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202230,BE,med_prof,59,indication,1043132,136129,NA,0.013,1.3,6.800000000000001,0.01,13.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202231,BE,med_prof,55,indication,1043132,136184,NA,0.015,1.5,6.800000000000001,0.01,13.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202232,BE,med_prof,79,indication,1043132,136263,NA,0.016,1.6,6.800000000000001,0.01,13.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202233,BE,med_prof,85,indication,1043132,136348,NA,0.019,1.9,6.800000000000001,0.01,13.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202234,BE,med_prof,60,indication,1043132,136408,NA,0.016,1.6,6.800000000000001,0.01,13.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202235,BE,med_prof,80,indication,1043132,136488,NA,0.028,2.8000000000000003,6.800000000000001,0.01,13.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202236,BE,med_prof,64,indication,1043132,136552,NA,0.026,2.6,6.7,0.01,13.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202237,BE,med_prof,55,indication,1043132,136607,NA,0.033,3.3000000000000003,6.7,0.01,13.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202238,BE,med_prof,45,indication,1043132,136652,NA,0.038,3.8,6.7,0,13.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202052,BE,contact_vuln,0,indication,1043132,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202053,BE,contact_vuln,0,indication,1043132,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202101,BE,contact_vuln,0,indication,1043132,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202102,BE,contact_vuln,23,indication,1043132,23,NA,0.005,0.5,0.5,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202103,BE,contact_vuln,68,indication,1043132,91,NA,0.007,0.7000000000000001,0.6,0.01,0.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202104,BE,contact_vuln,16,indication,1043132,107,NA,0.002,0.2,0.4,0,0.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202105,BE,contact_vuln,4,indication,1043132,111,NA,0,0,0.3,0,0.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202106,BE,contact_vuln,176,indication,1043132,287,NA,0.011,1.0999999999999999,0.6,0.02,0.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202107,BE,contact_vuln,253,indication,1043132,540,NA,0.012,1.2,0.7000000000000001,0.02,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202108,BE,contact_vuln,117,indication,1043132,657,NA,0.007,0.7000000000000001,0.7000000000000001,0.01,0.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202109,BE,contact_vuln,77,indication,1043132,734,NA,0.005,0.5,0.7000000000000001,0.01,0.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202110,BE,contact_vuln,306,indication,1043132,1040,NA,0.013,1.3,0.8,0.03,0.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202111,BE,contact_vuln,343,indication,1043132,1383,NA,0.015,1.5,0.8999999999999999,0.03,0.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202112,BE,contact_vuln,163,indication,1043132,1546,NA,0.01,1,0.8999999999999999,0.02,0.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202113,BE,contact_vuln,290,indication,1043132,1836,NA,0.016,1.6,1,0.03,0.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202114,BE,contact_vuln,517,indication,1043132,2353,NA,0.017,1.7000000000000002,1.0999999999999999,0.05,0.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202115,BE,contact_vuln,475,indication,1043132,2828,NA,0.012,1.2,1.0999999999999999,0.05,0.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202116,BE,contact_vuln,490,indication,1043132,3318,NA,0.012,1.2,1.0999999999999999,0.05,0.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202117,BE,contact_vuln,962,indication,1043132,4280,NA,0.018,1.7999999999999998,1.2,0.09,0.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202118,BE,contact_vuln,13721,indication,1043132,18001,NA,0.208,20.8,4.3,1.32,1.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202119,BE,contact_vuln,2999,indication,1043132,21000,NA,0.044,4.3999999999999995,4.3,0.29,2.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202120,BE,contact_vuln,1941,indication,1043132,22941,NA,0.027,2.7,4.1000000000000005,0.19,2.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202121,BE,contact_vuln,2158,indication,1043132,25099,NA,0.03,3,4,0.21,2.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202122,BE,contact_vuln,13757,indication,1043132,38856,NA,0.174,17.4,5.5,1.32,3.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202123,BE,contact_vuln,5364,indication,1043132,44220,NA,0.066,6.6000000000000005,5.6000000000000005,0.51,4.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202124,BE,contact_vuln,3992,indication,1043132,48212,NA,0.05,5,5.6000000000000005,0.38,4.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202125,BE,contact_vuln,2431,indication,1043132,50643,NA,0.048,4.8,5.5,0.23,4.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202126,BE,contact_vuln,2167,indication,1043132,52810,NA,0.049,4.9,5.5,0.21,5.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202127,BE,contact_vuln,2480,indication,1043132,55290,NA,0.051,5.1,5.5,0.24,5.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202128,BE,contact_vuln,2696,indication,1043132,57986,NA,0.055,5.5,5.5,0.26,5.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202129,BE,contact_vuln,1565,indication,1043132,59551,NA,0.049,4.9,5.5,0.15,5.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202130,BE,contact_vuln,1167,indication,1043132,60718,NA,0.051,5.1,5.4,0.11,5.82,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202131,BE,contact_vuln,880,indication,1043132,61598,NA,0.047,4.7,5.4,0.08,5.91,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202132,BE,contact_vuln,860,indication,1043132,62458,NA,0.045,4.5,5.4,0.08,5.99,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202133,BE,contact_vuln,814,indication,1043132,63272,NA,0.039,3.9,5.4,0.08,6.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202134,BE,contact_vuln,770,indication,1043132,64042,NA,0.036,3.5999999999999996,5.4,0.07,6.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202135,BE,contact_vuln,571,indication,1043132,64613,NA,0.038,3.8,5.3,0.05,6.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202136,BE,contact_vuln,743,indication,1043132,65356,NA,0.036,3.5999999999999996,5.3,0.07,6.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202137,BE,contact_vuln,848,indication,1043132,66204,NA,0.032,3.2,5.3,0.08,6.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202138,BE,contact_vuln,848,indication,1043132,67052,NA,0.034,3.4000000000000004,5.2,0.08,6.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202139,BE,contact_vuln,519,indication,1043132,67571,NA,0.035,3.5000000000000004,5.2,0.05,6.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202140,BE,contact_vuln,602,indication,1043132,68173,NA,0.032,3.2,5.2,0.06,6.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202141,BE,contact_vuln,605,indication,1043132,68778,NA,0.029,2.9000000000000004,5.1,0.06,6.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202142,BE,contact_vuln,532,indication,1043132,69310,NA,0.029,2.9000000000000004,5.1,0.05,6.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202143,BE,contact_vuln,402,indication,1043132,69712,NA,0.03,3,5.1,0.04,6.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202144,BE,contact_vuln,318,indication,1043132,70030,NA,0.03,3,5.1,0.03,6.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202145,BE,contact_vuln,317,indication,1043132,70347,NA,0.025,2.5,5.1,0.03,6.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202146,BE,contact_vuln,289,indication,1043132,70636,NA,0.009,0.8999999999999999,5,0.03,6.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202147,BE,contact_vuln,325,indication,1043132,70961,NA,0.008,0.8,4.9,0.03,6.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202148,BE,contact_vuln,1267,indication,1043132,72228,NA,0.026,2.6,4.8,0.12,6.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202149,BE,contact_vuln,3800,indication,1043132,76028,NA,0.064,6.4,4.8,0.36,7.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202150,BE,contact_vuln,4183,indication,1043132,80211,NA,0.063,6.3,4.9,0.4,7.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202151,BE,contact_vuln,2780,indication,1043132,82991,NA,0.058,5.800000000000001,4.9,0.27,7.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202152,BE,contact_vuln,2565,indication,1043132,85556,NA,0.063,6.3,5,0.25,8.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202201,BE,contact_vuln,3715,indication,1043132,89271,NA,0.061,6.1,5,0.36,8.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202202,BE,contact_vuln,3473,indication,1043132,92744,NA,0.059,5.8999999999999995,5,0.33,8.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202203,BE,contact_vuln,2576,indication,1043132,95320,NA,0.053,5.3,5,0.25,9.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202204,BE,contact_vuln,1655,indication,1043132,96975,NA,0.052,5.2,5,0.16,9.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202205,BE,contact_vuln,944,indication,1043132,97919,NA,0.054,5.4,5,0.09,9.39,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202206,BE,contact_vuln,586,indication,1043132,98505,NA,0.055,5.5,5,0.06,9.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202207,BE,contact_vuln,402,indication,1043132,98907,NA,0.058,5.800000000000001,5,0.04,9.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202208,BE,contact_vuln,182,indication,1043132,99089,NA,0.046,4.6,5,0.02,9.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202209,BE,contact_vuln,116,indication,1043132,99205,NA,0.048,4.8,5,0.01,9.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202210,BE,contact_vuln,70,indication,1043132,99275,NA,0.033,3.3000000000000003,5,0.01,9.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202211,BE,contact_vuln,91,indication,1043132,99366,NA,0.045,4.5,5,0.01,9.53,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202212,BE,contact_vuln,58,indication,1043132,99424,NA,0.042,4.2,5,0.01,9.53,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202213,BE,contact_vuln,93,indication,1043132,99517,NA,0.043,4.3,5,0.01,9.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,BE,contact_vuln,58,indication,1043132,99575,NA,0.04,4,5,0.01,9.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,BE,contact_vuln,45,indication,1043132,99620,NA,0.051,5.1,5,0,9.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,BE,contact_vuln,20,indication,1043132,99640,NA,0.043,4.3,5,0,9.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,BE,contact_vuln,61,indication,1043132,99701,NA,0.046,4.6,5,0.01,9.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,BE,contact_vuln,39,indication,1043132,99740,NA,0.039,3.9,5,0,9.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,BE,contact_vuln,56,indication,1043132,99796,NA,0.055,5.5,5,0.01,9.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,BE,contact_vuln,52,indication,1043132,99848,NA,0.055,5.5,5,0,9.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202221,BE,contact_vuln,36,indication,1043132,99884,NA,0.036,3.5999999999999996,5,0,9.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202222,BE,contact_vuln,62,indication,1043132,99946,NA,0.058,5.800000000000001,5,0.01,9.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202223,BE,contact_vuln,39,indication,1043132,99985,NA,0.043,4.3,5,0,9.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202224,BE,contact_vuln,44,indication,1043132,100029,NA,0.04,4,5,0,9.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202225,BE,contact_vuln,85,indication,1043132,100114,NA,0.06,6,5,0.01,9.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202226,BE,contact_vuln,66,indication,1043132,100180,NA,0.049,4.9,5,0.01,9.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202227,BE,contact_vuln,75,indication,1043132,100255,NA,0.041,4.1000000000000005,5,0.01,9.61,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202228,BE,contact_vuln,61,indication,1043132,100316,NA,0.021,2.1,5,0.01,9.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202229,BE,contact_vuln,43,indication,1043132,100359,NA,0.011,1.0999999999999999,5,0,9.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202230,BE,contact_vuln,43,indication,1043132,100402,NA,0.009,0.8999999999999999,5,0,9.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202231,BE,contact_vuln,48,indication,1043132,100450,NA,0.013,1.3,5,0,9.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202232,BE,contact_vuln,47,indication,1043132,100497,NA,0.01,1,5,0,9.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202233,BE,contact_vuln,51,indication,1043132,100548,NA,0.012,1.2,5,0,9.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202234,BE,contact_vuln,54,indication,1043132,100602,NA,0.015,1.5,5,0.01,9.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202235,BE,contact_vuln,49,indication,1043132,100651,NA,0.017,1.7000000000000002,5,0,9.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202236,BE,contact_vuln,61,indication,1043132,100712,NA,0.025,2.5,5,0.01,9.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202237,BE,contact_vuln,42,indication,1043132,100754,NA,0.025,2.5,5,0,9.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202238,BE,contact_vuln,22,indication,1043132,100776,NA,0.018,1.7999999999999998,5,0,9.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202052,BE,contact_comm,0,indication,1043132,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202053,BE,contact_comm,0,indication,1043132,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202101,BE,contact_comm,0,indication,1043132,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202102,BE,contact_comm,18,indication,1043132,18,NA,0.004,0.4,0.4,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202103,BE,contact_comm,28,indication,1043132,46,NA,0.003,0.3,0.3,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202104,BE,contact_comm,0,indication,1043132,46,NA,0,0,0.2,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202105,BE,contact_comm,2,indication,1043132,48,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202106,BE,contact_comm,100,indication,1043132,148,NA,0.006,0.6,0.3,0.01,0.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202107,BE,contact_comm,220,indication,1043132,368,NA,0.011,1.0999999999999999,0.5,0.02,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202108,BE,contact_comm,87,indication,1043132,455,NA,0.005,0.5,0.5,0.01,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202109,BE,contact_comm,8,indication,1043132,463,NA,0,0,0.4,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202110,BE,contact_comm,80,indication,1043132,543,NA,0.003,0.3,0.4,0.01,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202111,BE,contact_comm,242,indication,1043132,785,NA,0.011,1.0999999999999999,0.5,0.02,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202112,BE,contact_comm,94,indication,1043132,879,NA,0.006,0.6,0.5,0.01,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202113,BE,contact_comm,221,indication,1043132,1100,NA,0.012,1.2,0.6,0.02,0.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202114,BE,contact_comm,378,indication,1043132,1478,NA,0.013,1.3,0.7000000000000001,0.04,0.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202115,BE,contact_comm,294,indication,1043132,1772,NA,0.007,0.7000000000000001,0.7000000000000001,0.03,0.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202116,BE,contact_comm,367,indication,1043132,2139,NA,0.009,0.8999999999999999,0.7000000000000001,0.04,0.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202117,BE,contact_comm,489,indication,1043132,2628,NA,0.009,0.8999999999999999,0.7000000000000001,0.05,0.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202118,BE,contact_comm,1123,indication,1043132,3751,NA,0.017,1.7000000000000002,0.8999999999999999,0.11,0.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202119,BE,contact_comm,510,indication,1043132,4261,NA,0.007,0.7000000000000001,0.8999999999999999,0.05,0.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202120,BE,contact_comm,680,indication,1043132,4941,NA,0.009,0.8999999999999999,0.8999999999999999,0.07,0.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202121,BE,contact_comm,509,indication,1043132,5450,NA,0.007,0.7000000000000001,0.8999999999999999,0.05,0.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202122,BE,contact_comm,991,indication,1043132,6441,NA,0.013,1.3,0.8999999999999999,0.1,0.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202123,BE,contact_comm,578,indication,1043132,7019,NA,0.007,0.7000000000000001,0.8999999999999999,0.06,0.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202124,BE,contact_comm,789,indication,1043132,7808,NA,0.01,1,0.8999999999999999,0.08,0.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202125,BE,contact_comm,420,indication,1043132,8228,NA,0.008,0.8,0.8999999999999999,0.04,0.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202126,BE,contact_comm,448,indication,1043132,8676,NA,0.01,1,0.8999999999999999,0.04,0.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202127,BE,contact_comm,461,indication,1043132,9137,NA,0.009,0.8999999999999999,0.8999999999999999,0.04,0.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202128,BE,contact_comm,477,indication,1043132,9614,NA,0.01,1,0.8999999999999999,0.05,0.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202129,BE,contact_comm,372,indication,1043132,9986,NA,0.012,1.2,0.8999999999999999,0.04,0.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202130,BE,contact_comm,283,indication,1043132,10269,NA,0.012,1.2,0.8999999999999999,0.03,0.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202131,BE,contact_comm,308,indication,1043132,10577,NA,0.017,1.7000000000000002,0.8999999999999999,0.03,1.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202132,BE,contact_comm,196,indication,1043132,10773,NA,0.01,1,0.8999999999999999,0.02,1.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202133,BE,contact_comm,240,indication,1043132,11013,NA,0.012,1.2,0.8999999999999999,0.02,1.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
