date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202146,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202147,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202148,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202149,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202150,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202151,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202152,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202201,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202202,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202203,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202204,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202205,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202206,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202207,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202208,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202209,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202210,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202211,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202212,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202213,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202214,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202215,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202216,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202217,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202218,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202219,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202220,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202221,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202222,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202223,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202224,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202225,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202226,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202227,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202228,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202229,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202230,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202231,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202232,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202233,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202234,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202235,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202236,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202237,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202238,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202052,FR,male,0,sex,162985,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202053,FR,male,208,sex,162985,208,0.13,0.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.287,28.7
202101,FR,male,135,sex,162985,343,0.08,0.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.255,25.5
202102,FR,male,420,sex,162985,763,0.26,0.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.321,32.1
202103,FR,male,1459,sex,162985,2222,0.9,1.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.436,43.6
202104,FR,male,1616,sex,162985,3838,0.99,2.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.427,42.699999999999996
202105,FR,male,1985,sex,162985,5823,1.22,3.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.433,43.3
202106,FR,male,2359,sex,162985,8182,1.45,5.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.458,45.800000000000004
202107,FR,male,2828,sex,162985,11010,1.74,6.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.472,47.199999999999996
202108,FR,male,2932,sex,162985,13942,1.8,8.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.496,49.6
202109,FR,male,3233,sex,162985,17175,1.98,10.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.454,45.4
202110,FR,male,1669,sex,162985,18844,1.02,11.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.478,47.8
202111,FR,male,1355,sex,162985,20199,0.83,12.39,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.495,49.5
202112,FR,male,3301,sex,162985,23500,2.03,14.42,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.493,49.3
202113,FR,male,3832,sex,162985,27332,2.35,16.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.491,49.1
202114,FR,male,4005,sex,162985,31337,2.46,19.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.483,48.3
202115,FR,male,3963,sex,162985,35300,2.43,21.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.465,46.5
202116,FR,male,3079,sex,162985,38379,1.89,23.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.442,44.2
202117,FR,male,3444,sex,162985,41823,2.11,25.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.419,41.9
202118,FR,male,7304,sex,162985,49127,4.48,30.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202119,FR,male,7951,sex,162985,57078,4.88,35.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202120,FR,male,7834,sex,162985,64912,4.81,39.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.489,48.9
202121,FR,male,7665,sex,162985,72577,4.7,44.53,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202122,FR,male,8258,sex,162985,80835,5.07,49.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.482,48.199999999999996
202123,FR,male,11785,sex,162985,92620,7.23,56.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.511,51.1
202124,FR,male,13214,sex,162985,105834,8.11,64.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.528,52.800000000000004
202125,FR,male,8335,sex,162985,114169,5.11,70.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.532,53.2
202126,FR,male,5726,sex,162985,119895,3.51,73.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.509,50.9
202127,FR,male,7288,sex,162985,127183,4.47,78.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.507,50.7
202128,FR,male,8225,sex,162985,135408,5.05,83.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202129,FR,male,7735,sex,162985,143143,4.75,87.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.542,54.2
202130,FR,male,4081,sex,162985,147224,2.5,90.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.532,53.2
202131,FR,male,2299,sex,162985,149523,1.41,91.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202132,FR,male,2360,sex,162985,151883,1.45,93.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.519,51.9
202133,FR,male,3056,sex,162985,154939,1.88,95.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202134,FR,male,3651,sex,162985,158590,2.24,97.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202135,FR,male,3429,sex,162985,162019,2.1,99.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.514,51.4
202136,FR,male,4280,sex,162985,166299,2.63,102.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.534,53.400000000000006
202137,FR,male,4721,sex,162985,171020,2.9,104.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202138,FR,male,3970,sex,162985,174990,2.44,107.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.521,52.1
202139,FR,male,3261,sex,162985,178251,2,109.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.517,51.7
202140,FR,male,3535,sex,162985,181786,2.17,111.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.537,53.7
202141,FR,male,3491,sex,162985,185277,2.14,113.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.538,53.800000000000004
202142,FR,male,2197,sex,162985,187474,1.35,115.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.534,53.400000000000006
202143,FR,male,1471,sex,162985,188945,0.9,115.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.535,53.5
202144,FR,male,1114,sex,162985,190059,0.68,116.61,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.524,52.400000000000006
202145,FR,male,1371,sex,162985,191430,0.84,117.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.533,53.300000000000004
202146,FR,male,3618,sex,162985,195048,2.22,119.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.483,48.3
202147,FR,male,4830,sex,162985,199878,2.96,122.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.484,48.4
202148,FR,male,3850,sex,162985,203728,2.36,125,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.47,47
202149,FR,male,4469,sex,162985,208197,2.74,127.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.474,47.4
202150,FR,male,4644,sex,162985,212841,2.85,130.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.476,47.599999999999994
202151,FR,male,3407,sex,162985,216248,2.09,132.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.495,49.5
202152,FR,male,2851,sex,162985,219099,1.75,134.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202201,FR,male,6843,sex,162985,225942,4.2,138.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202202,FR,male,7712,sex,162985,233654,4.73,143.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.505,50.5
202203,FR,male,6992,sex,162985,240646,4.29,147.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.52,52
202204,FR,male,3812,sex,162985,244458,2.34,149.99,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.52,52
202205,FR,male,1693,sex,162985,246151,1.04,151.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202206,FR,male,797,sex,162985,246948,0.49,151.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202207,FR,male,591,sex,162985,247539,0.36,151.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.506,50.6
202208,FR,male,349,sex,162985,247888,0.21,152.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.494,49.4
202209,FR,male,158,sex,162985,248046,0.1,152.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.436,43.6
202210,FR,male,238,sex,162985,248284,0.15,152.34,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.507,50.7
202211,FR,male,166,sex,162985,248450,0.1,152.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202212,FR,male,268,sex,162985,248718,0.16,152.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.482,48.199999999999996
202213,FR,male,254,sex,162985,248972,0.16,152.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.509,50.9
202214,FR,male,225,sex,162985,249197,0.14,152.9,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.522,52.2
202215,FR,male,150,sex,162985,249347,0.09,152.99,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202216,FR,male,180,sex,162985,249527,0.11,153.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202217,FR,male,206,sex,162985,249733,0.13,153.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.477,47.699999999999996
202218,FR,male,169,sex,162985,249902,0.1,153.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.454,45.4
202219,FR,male,247,sex,162985,250149,0.15,153.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.532,53.2
202220,FR,male,160,sex,162985,250309,0.1,153.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.488,48.8
202221,FR,male,78,sex,162985,250387,0.05,153.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.503,50.3
202222,FR,male,182,sex,162985,250569,0.11,153.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.462,46.2
202223,FR,male,270,sex,162985,250839,0.17,153.9,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.514,51.4
202224,FR,male,186,sex,162985,251025,0.11,154.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.466,46.6
202225,FR,male,297,sex,162985,251322,0.18,154.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.503,50.3
202226,FR,male,410,sex,162985,251732,0.25,154.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.498,49.8
202227,FR,male,515,sex,162985,252247,0.32,154.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.462,46.2
202228,FR,male,807,sex,162985,253054,0.5,155.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.414,41.4
202229,FR,male,1212,sex,162985,254266,0.74,156.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.434,43.4
202230,FR,male,917,sex,162985,255183,0.56,156.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.422,42.199999999999996
202231,FR,male,462,sex,162985,255645,0.28,156.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.471,47.099999999999994
202232,FR,male,234,sex,162985,255879,0.14,157,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.461,46.1
202233,FR,male,281,sex,162985,256160,0.17,157.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.45,45
202234,FR,male,227,sex,162985,256387,0.14,157.31,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.444,44.4
202235,FR,male,139,sex,162985,256526,0.09,157.39,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.44,44
202236,FR,male,194,sex,162985,256720,0.12,157.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.462,46.2
202237,FR,male,141,sex,162985,256861,0.09,157.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.455,45.5
202238,FR,male,140,sex,162985,257001,0.09,157.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.465,46.5
202052,FR,female,0,sex,162511,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202053,FR,female,518,sex,162511,518,0.32,0.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.713,71.3
202101,FR,female,395,sex,162511,913,0.24,0.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.745,74.5
202102,FR,female,887,sex,162511,1800,0.55,1.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.679,67.9
202103,FR,female,1884,sex,162511,3684,1.16,2.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.564,56.39999999999999
202104,FR,female,2172,sex,162511,5856,1.34,3.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.573,57.3
202105,FR,female,2602,sex,162511,8458,1.6,5.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.567,56.699999999999996
202106,FR,female,2796,sex,162511,11254,1.72,6.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.542,54.2
202107,FR,female,3164,sex,162511,14418,1.95,8.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.528,52.800000000000004
202108,FR,female,2979,sex,162511,17397,1.83,10.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.504,50.4
202109,FR,female,3882,sex,162511,21279,2.39,13.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.546,54.6
202110,FR,female,1825,sex,162511,23104,1.12,14.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.522,52.2
202111,FR,female,1381,sex,162511,24485,0.85,15.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.505,50.5
202112,FR,female,3390,sex,162511,27875,2.09,17.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.507,50.7
202113,FR,female,3973,sex,162511,31848,2.44,19.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.509,50.9
202114,FR,female,4281,sex,162511,36129,2.63,22.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.517,51.7
202115,FR,female,4557,sex,162511,40686,2.8,25.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.535,53.5
202116,FR,female,3880,sex,162511,44566,2.39,27.42,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.558,55.800000000000004
202117,FR,female,4781,sex,162511,49347,2.94,30.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.581,58.099999999999994
202118,FR,female,7617,sex,162511,56964,4.69,35.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202119,FR,female,7649,sex,162511,64613,4.71,39.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202120,FR,female,8173,sex,162511,72786,5.03,44.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.511,51.1
202121,FR,female,7969,sex,162511,80755,4.9,49.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202122,FR,female,8879,sex,162511,89634,5.46,55.16,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.518,51.800000000000004
202123,FR,female,11296,sex,162511,100930,6.95,62.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.489,48.9
202124,FR,female,11806,sex,162511,112736,7.26,69.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.472,47.199999999999996
202125,FR,female,7340,sex,162511,120076,4.52,73.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.468,46.800000000000004
202126,FR,female,5522,sex,162511,125598,3.4,77.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.491,49.1
202127,FR,female,7073,sex,162511,132671,4.35,81.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.493,49.3
202128,FR,female,7405,sex,162511,140076,4.56,86.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.474,47.4
202129,FR,female,6533,sex,162511,146609,4.02,90.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.458,45.800000000000004
202130,FR,female,3596,sex,162511,150205,2.21,92.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.468,46.800000000000004
202131,FR,female,2211,sex,162511,152416,1.36,93.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202132,FR,female,2189,sex,162511,154605,1.35,95.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.481,48.1
202133,FR,female,2754,sex,162511,157359,1.69,96.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.474,47.4
202134,FR,female,3429,sex,162511,160788,2.11,98.94,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.484,48.4
202135,FR,female,3246,sex,162511,164034,2,100.94,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.486,48.6
202136,FR,female,3736,sex,162511,167770,2.3,103.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.466,46.6
202137,FR,female,4250,sex,162511,172020,2.62,105.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.474,47.4
202138,FR,female,3648,sex,162511,175668,2.24,108.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.479,47.9
202139,FR,female,3049,sex,162511,178717,1.88,109.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.483,48.3
202140,FR,female,3043,sex,162511,181760,1.87,111.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.463,46.300000000000004
202141,FR,female,3001,sex,162511,184761,1.85,113.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.462,46.2
202142,FR,female,1919,sex,162511,186680,1.18,114.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.466,46.6
202143,FR,female,1276,sex,162511,187956,0.79,115.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.465,46.5
202144,FR,female,1013,sex,162511,188969,0.62,116.28,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.476,47.599999999999994
202145,FR,female,1200,sex,162511,190169,0.74,117.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.467,46.7
202146,FR,female,3878,sex,162511,194047,2.39,119.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.517,51.7
202147,FR,female,5141,sex,162511,199188,3.16,122.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202148,FR,female,4342,sex,162511,203530,2.67,125.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.53,53
