geoRegion,period_start_date,period_end_date,pop,inzCategoryNormalized,type,geoRegion_type,version,geoVersion
BZRK0242,2021-06-28,2021-07-11,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-07-12,2021-07-25,103148,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-07-26,2021-08-08,103148,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-08-09,2021-08-22,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-08-23,2021-09-05,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-09-06,2021-09-19,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-09-20,2021-10-03,103148,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-10-04,2021-10-17,103148,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-10-18,2021-10-31,103148,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-11-01,2021-11-14,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-11-15,2021-11-28,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-11-29,2021-12-12,103148,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-12-13,2021-12-26,103148,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2021-12-27,2022-01-09,103148,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-01-10,2022-01-23,103148,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-01-24,2022-02-06,103148,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-02-07,2022-02-20,103148,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-02-21,2022-03-06,103148,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-03-07,2022-03-20,103148,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-03-21,2022-04-03,103148,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-04-04,2022-04-17,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-04-18,2022-05-01,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-05-02,2022-05-15,103148,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-05-16,2022-05-29,103148,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-05-30,2022-06-12,103148,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-06-13,2022-06-26,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-06-27,2022-07-10,103148,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-07-11,2022-07-24,103148,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-07-25,2022-08-07,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-08-08,2022-08-21,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-08-22,2022-09-04,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-09-05,2022-09-18,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-09-19,2022-10-02,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-10-03,2022-10-16,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-10-17,2022-10-30,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-10-31,2022-11-13,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-11-14,2022-11-27,103148,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-11-28,2022-12-11,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-12-12,2022-12-25,103148,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2022-12-26,2023-01-08,103148,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-01-09,2023-01-22,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-01-23,2023-02-05,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-02-06,2023-02-19,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-02-20,2023-03-05,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-03-06,2023-03-19,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-03-20,2023-04-02,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-04-03,2023-04-16,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-04-17,2023-04-30,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-05-01,2023-05-14,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-05-15,2023-05-28,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-05-29,2023-06-11,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-06-12,2023-06-25,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-06-26,2023-07-09,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-07-10,2023-07-23,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-07-24,2023-08-06,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-08-07,2023-08-20,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-08-21,2023-09-03,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-09-04,2023-09-17,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-09-18,2023-10-01,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-10-02,2023-10-15,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-10-16,2023-10-29,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-10-30,2023-11-12,103148,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0242,2023-11-13,2023-11-26,103148,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-02-24,2020-03-08,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-03-09,2020-03-22,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-03-23,2020-04-05,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-04-06,2020-04-19,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-04-20,2020-05-03,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-05-04,2020-05-17,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-05-18,2020-05-31,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-06-01,2020-06-14,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-06-15,2020-06-28,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-06-29,2020-07-12,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-07-13,2020-07-26,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-07-27,2020-08-09,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-08-10,2020-08-23,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-08-24,2020-09-06,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-09-07,2020-09-20,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-09-21,2020-10-04,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-10-05,2020-10-18,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-10-19,2020-11-01,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-11-02,2020-11-15,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-11-16,2020-11-29,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-11-30,2020-12-13,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-12-14,2020-12-27,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2020-12-28,2021-01-10,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-01-11,2021-01-24,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-01-25,2021-02-07,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-02-08,2021-02-21,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-02-22,2021-03-07,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-03-08,2021-03-21,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-03-22,2021-04-04,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-04-05,2021-04-18,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-04-19,2021-05-02,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-05-03,2021-05-16,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-05-17,2021-05-30,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-05-31,2021-06-13,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-06-14,2021-06-27,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-06-28,2021-07-11,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-07-12,2021-07-25,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-07-26,2021-08-08,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-08-09,2021-08-22,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-08-23,2021-09-05,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-09-06,2021-09-19,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-09-20,2021-10-03,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-10-04,2021-10-17,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-10-18,2021-10-31,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-11-01,2021-11-14,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-11-15,2021-11-28,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-11-29,2021-12-12,77083,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-12-13,2021-12-26,77083,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2021-12-27,2022-01-09,77083,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-01-10,2022-01-23,77083,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-01-24,2022-02-06,77083,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-02-07,2022-02-20,77083,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-02-21,2022-03-06,77083,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-03-07,2022-03-20,77083,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-03-21,2022-04-03,77083,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-04-04,2022-04-17,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-04-18,2022-05-01,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-05-02,2022-05-15,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-05-16,2022-05-29,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-05-30,2022-06-12,77083,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-06-13,2022-06-26,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-06-27,2022-07-10,77083,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-07-11,2022-07-24,77083,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-07-25,2022-08-07,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-08-08,2022-08-21,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-08-22,2022-09-04,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-09-05,2022-09-18,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-09-19,2022-10-02,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-10-03,2022-10-16,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-10-17,2022-10-30,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-10-31,2022-11-13,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-11-14,2022-11-27,77083,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-11-28,2022-12-11,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-12-12,2022-12-25,77083,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2022-12-26,2023-01-08,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-01-09,2023-01-22,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-01-23,2023-02-05,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-02-06,2023-02-19,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-02-20,2023-03-05,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-03-06,2023-03-19,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-03-20,2023-04-02,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-04-03,2023-04-16,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-04-17,2023-04-30,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-05-01,2023-05-14,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-05-15,2023-05-28,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-05-29,2023-06-11,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-06-12,2023-06-25,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-06-26,2023-07-09,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-07-10,2023-07-23,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-07-24,2023-08-06,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-08-07,2023-08-20,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-08-21,2023-09-03,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-09-04,2023-09-17,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-09-18,2023-10-01,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-10-02,2023-10-15,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-10-16,2023-10-29,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-10-30,2023-11-12,77083,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0243,2023-11-13,2023-11-26,77083,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-02-24,2020-03-08,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-03-09,2020-03-22,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-03-23,2020-04-05,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-04-06,2020-04-19,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-04-20,2020-05-03,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-05-04,2020-05-17,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-05-18,2020-05-31,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-06-01,2020-06-14,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-06-15,2020-06-28,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-06-29,2020-07-12,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-07-13,2020-07-26,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-07-27,2020-08-09,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-08-10,2020-08-23,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-08-24,2020-09-06,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-09-07,2020-09-20,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-09-21,2020-10-04,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-10-05,2020-10-18,83002,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-10-19,2020-11-01,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-11-02,2020-11-15,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-11-16,2020-11-29,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-11-30,2020-12-13,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-12-14,2020-12-27,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2020-12-28,2021-01-10,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-01-11,2021-01-24,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-01-25,2021-02-07,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-02-08,2021-02-21,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-02-22,2021-03-07,83002,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-03-08,2021-03-21,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-03-22,2021-04-04,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-04-05,2021-04-18,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-04-19,2021-05-02,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-05-03,2021-05-16,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-05-17,2021-05-30,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-05-31,2021-06-13,83002,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-06-14,2021-06-27,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-06-28,2021-07-11,83002,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-07-12,2021-07-25,83002,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-07-26,2021-08-08,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-08-09,2021-08-22,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-08-23,2021-09-05,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-09-06,2021-09-19,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-09-20,2021-10-03,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-10-04,2021-10-17,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-10-18,2021-10-31,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-11-01,2021-11-14,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-11-15,2021-11-28,83002,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-11-29,2021-12-12,83002,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-12-13,2021-12-26,83002,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2021-12-27,2022-01-09,83002,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-01-10,2022-01-23,83002,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-01-24,2022-02-06,83002,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-02-07,2022-02-20,83002,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-02-21,2022-03-06,83002,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-03-07,2022-03-20,83002,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-03-21,2022-04-03,83002,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-04-04,2022-04-17,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-04-18,2022-05-01,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-05-02,2022-05-15,83002,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-05-16,2022-05-29,83002,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-05-30,2022-06-12,83002,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-06-13,2022-06-26,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-06-27,2022-07-10,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-07-11,2022-07-24,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-07-25,2022-08-07,83002,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-08-08,2022-08-21,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-08-22,2022-09-04,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0244,2022-09-05,2022-09-18,83002,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
